LoanNr_ChkDgt;Name;City;State;Zip;Bank;BankState;NAICS;ApprovalDate;ApprovalFY;Term;NoEmp;NewExist;CreateJob;RetainedJob;FranchiseCode;UrbanRural;RevLineCr;LowDoc;ChgOffDate;DisbursementDate;DisbursementGross;BalanceGross;MIS_Status;ChgOffPrinGr;GrAppv;SBA_Appv;
1008024000;CREATIVE STRIPE DESIGN, INC.;LAS VEGAS;NV;89102;BANK OF THE WEST;CA;0;04-mar-97;1997;25;25;1;0;0;1;0;N;Y;29-jul-02;30-apr-97;$100,000.00 ;$0.00 ;CHGOFF;$52,825.00 ;$100,000.00 ;$80,000.00 ;
1008025007;Bentley, Inc.;WOONSOCKET;RI;2895;BANK RHODE ISLAND;RI;541330;26-sep-03;2003;39;4;1;0;0;1;0;N;N;;31-Oct-03;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1008034003;COMFORT SLEEVES;SACRAMENTO;CA;95825;BANK OF AMERICA CALIFORNIA N.A;CA;421990;04-mar-97;1997;60;1;2;0;0;1;0;0;N;;31-jul-97;$35,000.00 ;$0.00 ;P I F;$0.00 ;$35,000.00 ;$28,000.00 ;
1008035010;DESIGNER SYSTEMS,INC;JACKSONVILLE;FL;32216;WELLS FARGO BANK NATL ASSOC;SD;541512;26-sep-03;2003;60;9;1;0;0;1;0;N;N;;30-nov-03;$75,000.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1008045002;Corinth Downtown Deli, Inc;CORINTH;MS;38834;TRUSTMARK NATIONAL BANK;MS;722211;26-sep-03;2003;24;3;2;0;0;1;2;Y;N;;30-nov-03;$11,100.00 ;$0.00 ;P I F;$0.00 ;$10,200.00 ;$5,100.00 ;
1008054009;MAIL BOXES ETC.;HELNDERSON;NV;89014;BANK OF AMERICA NATL ASSOC;OR;0;04-mar-97;1997;87;1;2;0;0;50564;0;0;N;;31-jul-97;$70,000.00 ;$0.00 ;P I F;$0.00 ;$70,000.00 ;$56,000.00 ;
1008055005;Interamerica Distributors, LLC;WATERBURY;CT;6708;TD BANK, NATIONAL ASSOCIATION;DE;424410;26-sep-03;2003;84;5;1;0;0;1;0;N;N;;31-Oct-03;$95,908.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1008065008;Interamerica Distributors, LLC;WATERBURY;CT;6708;TD BANK, NATIONAL ASSOCIATION;DE;424410;26-sep-03;2003;84;5;1;0;0;1;0;Y;N;;31-Oct-03;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1008075000;Paul Michaels Roastery, LLC;NEENAH;WI;54956;ASSOCIATED BANK NATL ASSOC;WI;311920;26-sep-03;2003;24;2;2;0;0;1;0;N;N;;31-dec-03;$10,200.00 ;$0.00 ;P I F;$0.00 ;$10,200.00 ;$5,100.00 ;
1008094010;ALLIANCE HOME MORTGAGE, INC.;SEVERNA PARK;MD;21146;NEWTEK SMALL BUS. FINANCE INC.;NY;522310;04-mar-97;1997;81;5;2;0;0;1;0;N;N;;30-apr-97;$225,000.00 ;$0.00 ;P I F;$0.00 ;$225,000.00 ;$168,750.00 ;
1008095006;IQ Telcom, LLC;HARTFORD;CT;6106;TD BANK, NATIONAL ASSOCIATION;DE;541618;30-sep-03;2003;84;1;1;0;0;1;0;Y;N;;30-apr-09;$80,000.00 ;$0.00 ;P I F;$0.00 ;$80,000.00 ;$40,000.00 ;
1008114003;RE/MAX;STONE MOUNTAIN;GA;30087;READYCAP LENDING, LLC;CA;0;04-mar-97;1997;211;3;2;0;0;68060;0;0;N;29-feb-00;31-May-97;$430,812.00 ;$0.00 ;CHGOFF;$85,811.00 ;$430,812.00 ;$323,109.00 ;
1008115010;Salon Tres Chic;AGAWAM;MA;1001;TD BANK, NATIONAL ASSOCIATION;DE;812112;30-sep-03;2003;36;6;1;0;0;1;0;N;N;;30-nov-03;$30,000.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$15,000.00 ;
1008124006;HOOKER BED & BATH;HOOKER;OK;73945;SWODA DEVELOPMENT CORPORATION;OK;0;04-mar-97;1997;120;6;2;6;0;1;0;N;N;;16-dec-98;$158,000.00 ;$0.00 ;P I F;$0.00 ;$158,000.00 ;$158,000.00 ;
1008125002;AWL Painting, LLC;EAST HARTFORD;CT;6108;TD BANK, NATIONAL ASSOCIATION;DE;238320;30-sep-03;2003;84;1;2;0;0;1;0;N;N;;31-mar-05;$20,000.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1008135005;Pierce Brothers Gourmet Distri;AMHERST;MA;1002;TD BANK, NATIONAL ASSOCIATION;DE;424490;30-sep-03;2003;73;14;1;0;0;1;0;N;N;;31-Oct-03;$59,771.00 ;$0.00 ;P I F;$0.00 ;$60,000.00 ;$30,000.00 ;
1008144001;THE YOGURT PLACE;MARTINEZ;CA;94523;GE CAP. SMALL BUS. FINAN CORP;TX;0;04-mar-97;1997;120;8;1;0;0;1;0;N;Y;;31-mar-97;$86,000.00 ;$0.00 ;P I F;$0.00 ;$86,000.00 ;$68,800.00 ;
1008145008;Virtuo Group Corporation;The Woodlands;TX;77382;WELLS FARGO BANK NATL ASSOC;TX;541990;9-Oct-03;2004;13;2;2;0;0;1;2;Y;N;;;$190,000.00 ;$0.00 ;P I F;$0.00 ;$190,000.00 ;$95,000.00 ;
1008154004;TONY & MARIO, LLC;ATLANTA;GA;30318;LOANS FROM OLD CLOSED LENDERS;DC;0;04-mar-97;1997;300;24;1;0;0;1;0;0;N;;30-jun-97;$920,000.00 ;$0.00 ;P I F;$0.00 ;$1,040,000.00 ;$749,944.00 ;
1008155000;THE SALON ON MILL, LLC;GAHANNA;OH;43230;KEYBANK NATIONAL ASSOCIATION;OH;812112;10-Oct-03;2004;84;2;2;0;0;1;1;N;N;;31-Oct-03;$41,000.00 ;$0.00 ;P I F;$0.00 ;$41,000.00 ;$20,500.00 ;
1008165003;Production Line Support Inc.;TYNGSBORO;MA;1879;TD BANK, NATIONAL ASSOCIATION;DE;561320;15-Oct-03;2004;84;2;2;0;0;1;1;Y;N;;31-jan-08;$170,456.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1008174010;C.R. THOMAS CORP. OF INDIANA;CLARKSVILLE;IN;47151;COMMUNITY TRUST BANK, INC.;KY;0;04-mar-97;1997;60;60;2;0;0;1;0;N;Y;;31-mar-97;$35,000.00 ;$0.00 ;P I F;$0.00 ;$35,000.00 ;$28,000.00 ;
1008175006;The Clemens Group, LTD.,;BROOKLINE;MA;2445;TD BANK, NATIONAL ASSOCIATION;DE;423220;16-Oct-03;2004;84;1;2;0;0;1;1;N;N;;30-apr-04;$83,994.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1008184002;COLONIAL PIZZA, L.C.;WILLIAMSBURG;VA;23188;READYCAP LENDING, LLC;CA;0;04-mar-97;1997;120;9;2;0;0;1;0;0;N;;31-May-97;$325,000.00 ;$0.00 ;P I F;$0.00 ;$325,000.00 ;$243,750.00 ;
1008185009;Brookhaven Milling;BROOKHAVEN;MS;39601;TRUSTMARK NATIONAL BANK;MS;811192;16-Oct-03;2004;144;2;1;0;0;1;2;N;N;;31-dec-03;$120,700.00 ;$0.00 ;P I F;$0.00 ;$120,700.00 ;$60,350.00 ;
1008195001;HR & P Solutions, Inc.;HOUSTON;TX;77014;WELLS FARGO BANK NATL ASSOC;TX;561499;16-Oct-03;2004;12;11;1;0;0;1;1;Y;N;;30-nov-03;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1008205002;Bridgeman Machine, Tooling & P;MILWAUKEE;WI;53209;ASSOCIATED BANK NATL ASSOC;WI;332722;16-Oct-03;2004;60;10;2;0;0;1;1;N;N;;30-nov-03;$85,000.00 ;$0.00 ;P I F;$0.00 ;$85,000.00 ;$42,500.00 ;
1008215005;Straughn Computer Management,;LAKELAND;FL;33803;WELLS FARGO BANK NATL ASSOC;SD;541512;16-Oct-03;2004;60;7;1;0;0;1;1;Y;N;;30-apr-04;$472,519.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1008225008;All Terrain Landscaping of Gra;GRANBY;MA;1033;TD BANK, NATIONAL ASSOCIATION;DE;561730;16-Oct-03;2004;60;2;1;0;0;1;1;N;N;;30-nov-03;$20,000.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1008235000;BRENT BARRY;MAGEE;MS;39111;TRUSTMARK NATIONAL BANK;MS;113110;16-Oct-03;2004;36;7;1;0;0;1;2;N;N;;30-nov-03;$35,300.00 ;$0.00 ;P I F;$0.00 ;$35,300.00 ;$17,650.00 ;
1008245003;Regans Southside Beverage;" In""";NEENAH;WI;54956;ASSOCIATED BANK NATL ASSOC;WI;445310;16-Oct-03;2004;6;9;1;0;0;1;1;N;N;;31-Oct-03;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 
1008254010;WORDSWORTH USED BOOKS;VACAVILLE;CA;95688;BANK OF THE WEST;CA;0;04-mar-97;1997;96;2;1;0;0;1;0;N;Y;;30-apr-97;$40,000.00 ;$0.00 ;P I F;$0.00 ;$40,000.00 ;$32,000.00 ;
1008255006;Emanuela Carpintieri;WATERBURY;CT;6705;TD BANK, NATIONAL ASSOCIATION;DE;812112;16-Oct-03;2004;240;4;1;0;0;1;1;N;N;;31-jan-04;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1008265009;Hopscotch Inc.;MCMINNVILLE;OR;97128;KEYBANK NATIONAL ASSOCIATION;OH;448120;16-Oct-03;2004;119;1;2;0;0;1;1;T;N;;31-Oct-03;$21,597.00 ;$0.00 ;P I F;$0.00 ;$15,000.00 ;$7,500.00 ;
1008266005;SOUTHWEST PRECISION MANUFACTUR;WICHITA;KS;67215;SOUTH CENT. KANSAS ECONOMIC DE;KS;336415;08-feb-06;2006;240;14;2;25;15;1;1;0;N;;16-aug-06;$976,000.00 ;$0.00 ;P I F;$0.00 ;$976,000.00 ;$976,000.00 ;
1008276008;A SUPERIOR WOODWORKS;SANTA CLARITA;CA;91350;LOS ANGELES CNTY SMALL BUS. DE;CA;337110;08-feb-06;2006;240;8;1;4;0;1;1;0;N;;12-jul-06;$373,000.00 ;$0.00 ;P I F;$0.00 ;$373,000.00 ;$373,000.00 ;
1008284008;MCNITT, DALE;KETTLE FALLS;WA;99141;AMERICANWEST BANK;WA;0;04-mar-97;1997;84;1;1;0;0;1;0;N;Y;;30-apr-97;$78,000.00 ;$0.00 ;P I F;$0.00 ;$78,000.00 ;$62,400.00 ;
1008285004;S & S Wrecker Service, Inc;TERRY;MS;39170;TRUSTMARK NATIONAL BANK;MS;488410;20-Oct-03;2004;24;1;1;0;0;1;2;Y;N;;29-feb-04;$35,200.00 ;$0.00 ;P I F;$0.00 ;$20,200.00 ;$10,100.00 ;
1008304001;QUALITY CARPET;GRAHAM;TX;76450;INTERBANK;TX;442210;04-mar-97;1997;60;2;1;0;0;1;0;N;Y;;31-May-97;$30,000.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$24,000.00 ;
1008305008;Boianis Market;" Inc.""";SOUTHBOROUGH;MA;1772;TD BANK, NATIONAL ASSOCIATION;DE;445210;21-Oct-03;2004;60;1;2;0;0;1;1;N;N;;31-dec-03;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 
1008315000;A & O Motors LLC;BELLINGHAM;MA;2019;TD BANK, NATIONAL ASSOCIATION;DE;441110;21-Oct-03;2004;84;1;2;0;0;1;1;Y;N;;31-dec-03;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1008324007;SEATTLE LANGUAGE ACADEMY;SEATTLE;WA;98112;BANK OF AMERICA NATL ASSOC;NC;0;04-mar-97;1997;84;12;2;0;0;1;0;N;Y;;31-dec-97;$33,000.00 ;$0.00 ;P I F;$0.00 ;$33,000.00 ;$26,400.00 ;
1008334010;COLLEYVILLE CHIROPRACTIC CENTE;COLLEYVILLE;TX;76034;WOODHAVEN NATIONAL BANK;TX;621310;04-mar-97;1997;103;1;1;0;0;1;0;0;N;;31-May-97;$105,000.00 ;$0.00 ;P I F;$0.00 ;$105,000.00 ;$78,750.00 ;
1008335006;Mr. Zip Quick Lube, LLC;PORTSMOUTH;VA;23707;WELLS FARGO BANK NATL ASSOC;SD;811111;23-Oct-03;2004;48;4;1;0;0;1;2;N;N;;31-jan-04;$48,000.00 ;$0.00 ;P I F;$0.00 ;$48,000.00 ;$24,000.00 ;
1008336002;VICKY VALENTINE DESIGN;GLEN ALLEN;VA;23059;BBCN BANK;CA;541410;08-feb-06;2006;25;1;1;0;1;1;2;0;N;17-feb-11;28-feb-06;$5,000.00 ;$0.00 ;CHGOFF;$2,657.00 ;$5,000.00 ;$4,250.00 ;
1008345009;Amy L. DesChenes;SWAMPSCOTT;MA;1907;TD BANK, NATIONAL ASSOCIATION;DE;453920;24-Oct-03;2004;35;1;2;0;0;1;1;N;N;05-jun-08;31-dec-03;$35,000.00 ;$0.00 ;CHGOFF;$18,818.00 ;$35,000.00 ;$17,500.00 ;
1008354005;"DENNY""S RESTAU RANT";MORRO BAY;CA;93442;WELLS FARGO BANK NATL ASSOC;SD;0;04-mar-97;1997;137;20;1;0;0;23000;0;0;N;;31-aug-97;$620,000.00 ;$0.00 ;P I F;$0.00 ;$620,000.00 ;$465,000.00 ;
1008355001;Signs & Sounds Productions Ser;RIDGELAND;MS;39157;TRUSTMARK NATIONAL BANK;MS;512110;24-Oct-03;2004;64;6;1;0;0;1;1;Y;N;;31-dec-03;$515,944.00 ;$0.00 ;P I F;$0.00 ;$125,700.00 ;$62,850.00 ;
1008356008;TIME TRAVELER PRODUCTIONS INC;NEW YORK;NY;10009;CITIBANK, N.A.;NY;512110;08-feb-06;2006;84;2;1;0;2;1;1;Y;N;;30-apr-06;$13,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1008365004;Madison Business Services, Inc;MADISON;MS;39110;TRUSTMARK NATIONAL BANK;MS;561431;27-Oct-03;2004;43;2;2;0;0;1;2;Y;N;;31-mar-04;$25,200.00 ;$0.00 ;P I F;$0.00 ;$20,200.00 ;$10,100.00 ;
1008374000;SKIN CANCER CENTER OF SOUTHEAS;SOUTHFIELD;MI;48034;WELLS FARGO BANK NATL ASSOC;SD;0;04-mar-97;1997;120;5;1;0;0;1;0;0;N;;30-apr-97;$313,000.00 ;$0.00 ;P I F;$0.00 ;$313,000.00 ;$234,750.00 ;
1008385010;New Tech Commercial Constructi;HAMBURG;NY;14075;MANUFACTURERS & TRADERS TR CO;NY;233320;28-Oct-03;2004;72;6;1;0;0;1;1;Y;N;;31-dec-03;$154,439.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1008404007;Young Manufacturing, Inc.;GLENDALE;AZ;85301;WELLS FARGO BANK NATL ASSOC;SD;0;04-mar-97;1997;300;5;1;0;0;1;0;0;N;;31-mar-97;$265,000.00 ;$0.00 ;P I F;$0.00 ;$265,000.00 ;$198,750.00 ;
1008405003;"Paul""s Quality Carpet Care";ANDOVER;MA;1810;TD BANK, NATIONAL ASSOCIATION;DE;561740;28-Oct-03;2004;60;1;2;0;0;1;1;N;N;;30-nov-03;$17,900.00 ;$0.00 ;P I F;$0.00 ;$17,900.00 ;$8,950.00 ;
1008414010;OBADIAH SALON;BELLEVUE;WA;98004;UMPQUA BANK;OR;0;04-mar-97;1997;60;8;2;0;0;1;0;N;Y;;30-apr-97;$73,500.00 ;$0.00 ;P I F;$0.00 ;$73,500.00 ;$58,800.00 ;
1008416002;2 DOG CAFE;GAINESVILLE;GA;30501;SMALL BUS. ACCESS PARTNERS INC;GA;722110;08-feb-06;2006;240;5;1;6;0;1;1;0;N;;14-mar-07;$254,000.00 ;$0.00 ;P I F;$0.00 ;$254,000.00 ;$254,000.00 ;
1008424002;PAMELA NOMURA, DDS;SAN JOSE;CA;95125;WELLS FARGO BANK NATL ASSOC;SD;621210;04-mar-97;1997;120;3;1;0;0;1;0;0;N;;30-apr-97;$225,000.00 ;$0.00 ;P I F;$0.00 ;$225,000.00 ;$168,750.00 ;
1008425009;Johnson Group, LLC d/b/a The U;CULLMAN;AL;35055;WELLS FARGO BANK NATL ASSOC;SD;541860;29-Oct-03;2004;60;5;2;0;0;1;1;N;N;;30-nov-03;$50,500.00 ;$0.00 ;P I F;$0.00 ;$50,500.00 ;$25,250.00 ;
1008434005;THREE KS BUNS;" LLC""";BROOKFIELD;WI;53005;READYCAP LENDING, LLC;CA;0;04-mar-97;1997;37;25;2;0;0;72590;0;0;N;;31-jul-97;$215,000.00 ;$0.00 ;P I F;$0.00 ;$215,000.00 ;$161,250.00 
1008435001;Ellen Elise King and Thomas E.;HILLIARD;FL;32046;WELLS FARGO BANK NATL ASSOC;SD;713940;29-Oct-03;2004;60;2;2;0;0;1;1;N;N;;31-dec-03;$35,000.00 ;$0.00 ;P I F;$0.00 ;$35,000.00 ;$17,500.00 ;
1008444008;LIDO BUNGEE CORPORATION;CHATSWORTH;CA;91311;CITY NATIONAL BANK;CA;0;04-mar-97;1997;37;9;1;0;0;1;0;N;N;;31-May-97;$250,000.00 ;$0.00 ;P I F;$0.00 ;$250,000.00 ;$225,000.00 ;
1008446000;SUPER 8;PHILLIPS;WI;54555;WISCONSIN BUS. DEVEL FINAN COR;WI;721110;08-feb-06;2006;240;4;1;0;4;79140;2;0;N;;14-jun-06;$204,000.00 ;$0.00 ;P I F;$0.00 ;$204,000.00 ;$204,000.00 ;
1008455007;Talent Fusion, Inc.;WORTHINGTON;MA;1098;TD BANK, NATIONAL ASSOCIATION;DE;561310;29-Oct-03;2004;84;10;2;0;0;1;1;Y;N;;31-dec-03;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1008464003;THE AMERISC CORP.;LAKE SUCCESS;NY;11042;MANUFACTURERS & TRADERS TR CO;NY;0;04-mar-97;1997;60;7;2;0;0;1;0;N;Y;;31-mar-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$40,000.00 ;
1008465010;Tuccis Q American Bar-B-Que;,PORTLAND,OR,97212,KEYBANK NATIONAL ASSOCIATION,OH,722110,30-Oct-03,2004,60,2,2,0,0,1,0,N,N,,30-Nov-03,$75;"000.00 """;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;;;;;;;;;;;;;;;;;;;
1008475002;Jen-Griff Enterprises, Inc. db;MARCELLUS;NY;13108;KEYBANK NATIONAL ASSOCIATION;OH;722211;31-Oct-03;2004;111;1;2;0;0;78760;1;Y;N;;31-jan-04;$117,575.00 ;$0.00 ;P I F;$0.00 ;$94,100.00 ;$47,050.00 ;
1008484009;AMERICAN CONNECTOR CORP.;MIAMI;FL;33166;LOANS FROM OLD CLOSED LENDERS;DC;421860;04-mar-97;1997;60;28;1;0;0;1;0;0;N;06-sep-13;30-apr-97;$720,000.00 ;$0.00 ;CHGOFF;$677,525.00 ;$720,000.00 ;$502,077.00 ;
1008486001;B-QUIP EQUIPMENT RENTAL;WARRENSBURG;MO;64093;EQUITY BANK;MO;532412;08-feb-06;2006;90;3;2;0;0;1;2;N;N;;30-apr-06;$384,500.00 ;$0.00 ;P I F;$0.00 ;$384,500.00 ;$288,375.00 ;
1008495008;Night & Day Lingerie, Inc.;ANDOVER;MA;1810;TD BANK, NATIONAL ASSOCIATION;DE;448190;03-nov-03;2004;60;1;2;0;0;1;1;N;N;;30-nov-03;$90,000.00 ;$0.00 ;P I F;$0.00 ;$90,000.00 ;$45,000.00 ;
1008504002;OCEAN COPIES, LLC;BRIDGEHAMPTON;NY;11932;BRIDGEHAMPTON NATL BK;NY;453210;04-mar-97;1997;73;2;2;0;0;1;0;N;Y;;29-apr-97;$23,600.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$24,000.00 ;
1008505009;Ai-Hoa Market;WORCESTER;MA;1602;TD BANK, NATIONAL ASSOCIATION;DE;445110;03-nov-03;2004;84;1;2;0;0;1;1;Y;N;;30-nov-03;$20,000.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1008514005;SAPPORO SUSHI RESTAURANT;HAYWARD;CA;94541;BANK OF AMERICA NATL ASSOC;NC;0;04-mar-97;1997;300;8;1;0;0;1;0;0;N;;31-aug-97;$310,000.00 ;$0.00 ;P I F;$0.00 ;$310,000.00 ;$232,500.00 ;
1008515001;TanOLicious, Inc.;NASHUA;NH;3064;TD BANK, NATIONAL ASSOCIATION;DE;812199;03-nov-03;2004;84;2;2;0;0;1;1;N;N;;29-feb-04;$125,000.00 ;$0.00 ;P I F;$0.00 ;$125,000.00 ;$62,500.00 ;
1008525004;United Mechanical, Inc.;HOUSTON;TX;77094;WELLS FARGO BANK NATL ASSOC;TX;238220;04-nov-03;2004;1;6;1;0;0;1;1;Y;N;13-mar-06;30-nov-03;$223,060.00 ;$0.00 ;CHGOFF;$122,954.00 ;$150,000.00 ;$75,000.00 ;
1008526000;VMA MOTORING INC;RIALTO;CA;92376;TOMATOBANK, N.A.;CA;811111;08-feb-06;2006;266;4;1;2;6;1;1;0;N;14-mar-11;30-jun-06;$360,000.00 ;$0.00 ;CHGOFF;$6,199.00 ;$388,000.00 ;$291,000.00 ;
1008534000;PETS & COMPANY;CONCORD;NC;28025;CENTRALINA DEVEL CORPORATION I;NC;452990;04-mar-97;1997;240;3;1;6;0;1;0;N;N;;15-apr-98;$225,000.00 ;$0.00 ;P I F;$0.00 ;$225,000.00 ;$225,000.00 ;
1008535007;Albion Interactive, LLC;NEEDHAM;MA;2492;TD BANK, NATIONAL ASSOCIATION;DE;541430;05-nov-03;2004;84;3;2;0;0;1;1;Y;N;;30-nov-03;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1008544003;"JP""S CAR WASHES";AUSTIN;TX;78757;GE CAP. SMALL BUS. FINAN CORP;TX;811192;04-mar-97;1997;240;3;1;0;0;1;0;0;N;;31-May-97;$545,000.00 ;$0.00 ;P I F;$0.00 ;$545,000.00 ;$408,750.00 ;
1008545010;Greens Drywall;" LLC""";KAUKAUNA;WI;54130;ASSOCIATED BANK NATL ASSOC;WI;235420;05-nov-03;2004;120;6;1;0;0;1;1;T;N;;30-nov-03;$196,064.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 
1008554006;TOOL TIME GENERAL RENTAL;WATERTOWN;SD;57201;FIRST PREMIER BANK;SD;0;04-mar-97;1997;84;1;1;0;0;1;0;N;N;;30-apr-97;$140,000.00 ;$0.00 ;P I F;$0.00 ;$140,000.00 ;$105,000.00 ;
1008555002;1st Infiniti Enterprises, Inc.;CYPRESS;TX;77429;WELLS FARGO BANK NATL ASSOC;TX;238330;05-nov-03;2004;75;6;1;0;0;1;1;Y;N;;31-dec-03;$575,369.00 ;$0.00 ;P I F;$0.00 ;$250,000.00 ;$125,000.00 ;
1008565005;"Timothy O""sullivan";CHICOPEE;MA;1013;TD BANK, NATIONAL ASSOCIATION;DE;561730;07-nov-03;2004;84;1;1;0;0;1;1;Y;N;;31-jan-05;$5,000.00 ;$0.00 ;P I F;$0.00 ;$5,000.00 ;$2,500.00 ;
1008575008;Marlyn Corporation;SOUTH HADLEY;MA;1075;TD BANK, NATIONAL ASSOCIATION;DE;445310;07-nov-03;2004;60;5;1;0;0;1;1;N;N;;31-jan-04;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1008585000;Ana V. Caravantes;FRAMINGHAM;MA;1701;TD BANK, NATIONAL ASSOCIATION;DE;238990;07-nov-03;2004;84;2;1;0;0;1;1;Y;N;;31-dec-03;$29,023.00 ;$0.00 ;P I F;$0.00 ;$15,000.00 ;$7,500.00 ;
1008595003;Curtiss Enterprises, Inc. dba;WINDSOR;CO;80550;KEYBANK NATIONAL ASSOCIATION;OH;722211;07-nov-03;2004;120;2;2;0;0;68021;2;N;N;;31-dec-03;$140,000.00 ;$0.00 ;P I F;$0.00 ;$140,000.00 ;$70,000.00 ;
1008604008;"SHIRLEY SCOTT""S LITTLE ANGELS";NEW ORLEANS;LA;70127;CAPITAL ONE NATL ASSOC;VA;0;04-mar-97;1997;132;2;2;0;0;1;1;N;N;;30-jun-98;$225,000.00 ;$0.00 ;P I F;$0.00 ;$225,000.00 ;$168,750.00 ;
1008605004;Doo-Wop Coin Op;WORCESTER;MA;1604;TD BANK, NATIONAL ASSOCIATION;DE;812310;07-nov-03;2004;27;3;2;0;0;1;1;N;N;29-dec-06;29-feb-04;$101,000.00 ;$0.00 ;CHGOFF;$50,629.00 ;$101,000.00 ;$50,500.00 ;
1008606000;"QUILTER""S CORNER LLC";OKLAHOMA CITY;OK;73135;BANCFIRST;OK;314129;08-feb-06;2006;60;3;2;3;0;1;1;0;N;;28-feb-06;$30,000.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$25,500.00 ;
1008614000;S & T SPORTFISHING INC.;AIEA;HI;96701;BANK OF HAWAII;HI;0;04-mar-97;1997;60;2;1;0;0;1;0;N;Y;;30-jun-97;$60,000.00 ;$0.00 ;P I F;$0.00 ;$60,000.00 ;$48,000.00 ;
1008615007;Kristen L. Cummings, DC;CHESTER;VT;5143;TD BANK, NATIONAL ASSOCIATION;DE;621310;07-nov-03;2004;60;1;2;0;0;1;2;N;N;;29-feb-04;$25,600.00 ;$0.00 ;P I F;$0.00 ;$25,600.00 ;$12,800.00 ;
1008624003;IMPORT-EXPORT TIRE COMPANY;LATROBE;PA;15650;PNC BANK, NATIONAL ASSOCIATION;PA;0;04-mar-97;1997;240;50;1;0;0;1;0;N;N;;30-jun-97;$775,000.00 ;$0.00 ;P I F;$0.00 ;$775,000.00 ;$581,250.00 ;
1008625010;R. L. Excavating;TELFORD;PA;18969;UNIVEST BANK AND TRUST CO.;PA;235990;10-nov-03;2004;83;1;2;0;0;1;2;Y;N;;31-dec-03;$127,237.00 ;$0.00 ;P I F;$0.00 ;$40,000.00 ;$20,000.00 ;
1008626006;KEVIN S PERSYN;HONDO;TX;78861;THE LA COSTE NATIONAL BANK;TX;238220;08-feb-06;2006;84;9;1;2;11;1;2;0;N;;30-apr-06;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1008634006;MARSH LANE FUEL, INC.;FARMERS BRANCH;TX;75210;BANK OF THE WEST;TX;0;04-mar-97;1997;240;6;1;0;0;1;0;0;N;;31-jul-97;$748,000.00 ;$0.00 ;P I F;$0.00 ;$748,000.00 ;$561,000.00 ;
1008635002;Richard L. Jones;CLINTON;ME;4927;TD BANK, NATIONAL ASSOCIATION;DE;484230;10-nov-03;2004;36;1;2;0;0;1;2;N;N;;30-nov-03;$35,300.00 ;$0.00 ;P I F;$0.00 ;$35,300.00 ;$17,650.00 ;
1008636009;"POPEYE""S CHICKEN & BISCUITS";AUBURN;CA;95603;SBA - EDF ENFORCEMENT ACTION;CO;722211;08-feb-06;2006;240;3;1;25;3;65925;1;0;N;;13-jun-07;$367,000.00 ;$0.00 ;P I F;$0.00 ;$504,000.00 ;$504,000.00 ;
1008644009;"RAY""S AUTO SERVICE";HURLEY;SD;57036;FARMERS STATE BANK;SD;811111;04-mar-97;1997;84;1;1;0;0;1;0;N;Y;;31-aug-97;$15,000.00 ;$0.00 ;P I F;$0.00 ;$15,000.00 ;$12,000.00 ;
